model,subgroup,policy,n_nontoxic_val,threshold,val_fpr_before,val_fpr_after,fitted
baseline,homosexual_gay_or_lesbian,cap,825,0.731250524520874,0.1006060606060606,0.02909090909090909,True
baseline,bisexual,cap,24,,,,False
baseline,other_sexual_orientation,cap,1,,,,False
baseline,christian,cap,4035,0.5,0.026517967781908302,0.026517967781908302,True
baseline,jewish,cap,718,0.6541218161582947,0.04596100278551532,0.02924791086350975,True
baseline,muslim,cap,1776,0.7203682661056519,0.07376126126126126,0.029842342342342343,True
baseline,hindu,cap,59,,,,False
baseline,buddhist,cap,57,,,,False
baseline,atheist,cap,166,0.6125994324684143,0.03614457831325301,0.024096385542168676,True
baseline,other_religion,cap,35,,,,False
baseline,black,cap,1159,0.7919819355010986,0.12510785159620363,0.029335634167385678,True
baseline,white,cap,1958,0.7588682174682617,0.1128702757916241,0.0296220633299285,True
baseline,asian,cap,464,0.5434387922286987,0.032327586206896554,0.028017241379310345,True
baseline,latino,cap,170,0.6617043018341064,0.052941176470588235,0.029411764705882353,True
baseline,other_race_or_ethnicity,cap,53,,,,False
baseline,physical_disability,cap,12,,,,False
baseline,intellectual_or_learning_disability,cap,11,,,,False
baseline,psychiatric_or_mental_illness,cap,447,0.6533480882644653,0.040268456375838924,0.029082774049217,True
baseline,other_disability,cap,0,,,,False
mitigated,male,equalize,4151,0.557875394821167,0.029872319922910142,0.02866779089376054,True
mitigated,female,equalize,5011,0.4742811024188995,0.02594292556375973,0.028537218120135703,True
mitigated,transgender,equalize,219,0.6693127155303955,0.0319634703196347,0.0273972602739726,True
mitigated,other_gender,equalize,2,,,,False
mitigated,heterosexual,equalize,92,,,,False
mitigated,homosexual_gay_or_lesbian,equalize,825,0.8200374841690063,0.06666666666666667,0.027878787878787878,True
mitigated,bisexual,equalize,24,,,,False
mitigated,other_sexual_orientation,equalize,1,,,,False
mitigated,christian,equalize,4035,0.2736714482307434,0.015365551425030979,0.028500619578686492,True
mitigated,jewish,equalize,718,0.5757073163986206,0.037604456824512536,0.027855153203342618,True
mitigated,muslim,equalize,1776,0.6724392771720886,0.04279279279279279,0.028716216216216218,True
mitigated,hindu,equalize,59,,,,False
mitigated,buddhist,equalize,57,,,,False
mitigated,atheist,equalize,166,0.2356356382369995,0.012048192771084338,0.024096385542168676,True
mitigated,other_religion,equalize,35,,,,False
mitigated,black,equalize,1159,0.8768454790115356,0.12079378774805867,0.028472821397756688,True
mitigated,white,equalize,1958,0.8438951373100281,0.10010214504596528,0.028600612870275793,True
mitigated,asian,equalize,464,0.6399610638618469,0.034482758620689655,0.028017241379310345,True
mitigated,latino,equalize,170,0.7871142029762268,0.058823529411764705,0.023529411764705882,True
mitigated,other_race_or_ethnicity,equalize,53,,,,False
mitigated,physical_disability,equalize,12,,,,False
mitigated,intellectual_or_learning_disability,equalize,11,,,,False
mitigated,psychiatric_or_mental_illness,equalize,447,0.8415654301643372,0.0447427293064877,0.026845637583892617,True
mitigated,other_disability,equalize,0,,,,False
mitigated,male,cap,4151,0.557875394821167,0.029872319922910142,0.02866779089376054,True
mitigated,female,cap,5011,0.5,0.02594292556375973,0.02594292556375973,True
mitigated,transgender,cap,219,0.6693127155303955,0.0319634703196347,0.0273972602739726,True
mitigated,other_gender,cap,2,,,,False
mitigated,heterosexual,cap,92,,,,False
mitigated,homosexual_gay_or_lesbian,cap,825,0.8200374841690063,0.06666666666666667,0.027878787878787878,True
mitigated,bisexual,cap,24,,,,False
mitigated,other_sexual_orientation,cap,1,,,,False
mitigated,christian,cap,4035,0.5,0.015365551425030979,0.015365551425030979,True
mitigated,jewish,cap,718,0.5757073163986206,0.037604456824512536,0.027855153203342618,True
mitigated,muslim,cap,1776,0.6724392771720886,0.04279279279279279,0.028716216216216218,True
mitigated,hindu,cap,59,,,,False
mitigated,buddhist,cap,57,,,,False
mitigated,atheist,cap,166,0.5,0.012048192771084338,0.012048192771084338,True
mitigated,other_religion,cap,35,,,,False
mitigated,black,cap,1159,0.8768454790115356,0.12079378774805867,0.028472821397756688,True
mitigated,white,cap,1958,0.8438951373100281,0.10010214504596528,0.028600612870275793,True
mitigated,asian,cap,464,0.6399610638618469,0.034482758620689655,0.028017241379310345,True
mitigated,latino,cap,170,0.7871142029762268,0.058823529411764705,0.023529411764705882,True
mitigated,other_race_or_ethnicity,cap,53,,,,False
mitigated,physical_disability,cap,12,,,,False
mitigated,intellectual_or_learning_disability,cap,11,,,,False
mitigated,psychiatric_or_mental_illness,cap,447,0.8415654301643372,0.0447427293064877,0.026845637583892617,True
mitigated,other_disability,cap,0,,,,False
