model,subgroup,policy,n_nontoxic_val,threshold,val_fpr_before,val_fpr_after,fitted
mitigated,heterosexual,equalize,105,0.8723474144935608,0.047619047619047616,0.01904761904761905,True
mitigated,homosexual_gay_or_lesbian,equalize,839,0.7991290092468262,0.08820023837902265,0.023837902264600714,True
mitigated,bisexual,equalize,22,,,,False
mitigated,other_sexual_orientation,equalize,0,,,,False
mitigated,christian,equalize,4126,0.2559011280536651,0.010664081434803683,0.024963645176926806,True
mitigated,jewish,equalize,704,0.4317039549350738,0.019886363636363636,0.024147727272727272,True
mitigated,muslim,equalize,1794,0.6734064221382141,0.03901895206243032,0.02508361204013378,True
mitigated,hindu,equalize,56,,,,False
mitigated,buddhist,equalize,53,,,,False
mitigated,atheist,equalize,168,0.3634209036827087,0.011904761904761904,0.023809523809523808,True
mitigated,other_religion,equalize,36,,,,False
mitigated,black,equalize,1136,0.8626990914344788,0.11443661971830986,0.02464788732394366,True
mitigated,white,equalize,2020,0.77390056848526,0.07475247524752475,0.024752475247524754,True
mitigated,asian,equalize,452,0.5869372487068176,0.035398230088495575,0.024336283185840708,True
mitigated,latino,equalize,183,0.7468782067298889,0.08196721311475409,0.02185792349726776,True
mitigated,other_race_or_ethnicity,equalize,41,,,,False
mitigated,physical_disability,equalize,6,,,,False
mitigated,intellectual_or_learning_disability,equalize,11,,,,False
mitigated,psychiatric_or_mental_illness,equalize,437,0.6242935061454773,0.036613272311212815,0.02288329519450801,True
mitigated,other_disability,equalize,0,,,,False
mitigated,male,cap,4140,0.5,0.01932367149758454,0.01932367149758454,True
mitigated,female,cap,4918,0.5,0.018910126067507117,0.018910126067507117,True
mitigated,transgender,cap,190,0.6137575507164001,0.031578947368421054,0.021052631578947368,True
mitigated,other_gender,cap,1,,,,False
mitigated,heterosexual,cap,105,0.8723474144935608,0.047619047619047616,0.01904761904761905,True
mitigated,homosexual_gay_or_lesbian,cap,839,0.7991290092468262,0.08820023837902265,0.023837902264600714,True
mitigated,bisexual,cap,22,,,,False
mitigated,other_sexual_orientation,cap,0,,,,False
mitigated,christian,cap,4126,0.5,0.010664081434803683,0.010664081434803683,True
mitigated,jewish,cap,704,0.5,0.019886363636363636,0.019886363636363636,True
mitigated,muslim,cap,1794,0.6734064221382141,0.03901895206243032,0.02508361204013378,True
mitigated,hindu,cap,56,,,,False
mitigated,buddhist,cap,53,,,,False
mitigated,atheist,cap,168,0.5,0.011904761904761904,0.011904761904761904,True
mitigated,other_religion,cap,36,,,,False
mitigated,black,cap,1136,0.8626990914344788,0.11443661971830986,0.02464788732394366,True
mitigated,white,cap,2020,0.77390056848526,0.07475247524752475,0.024752475247524754,True
mitigated,asian,cap,452,0.5869372487068176,0.035398230088495575,0.024336283185840708,True
mitigated,latino,cap,183,0.7468782067298889,0.08196721311475409,0.02185792349726776,True
mitigated,other_race_or_ethnicity,cap,41,,,,False
mitigated,physical_disability,cap,6,,,,False
mitigated,intellectual_or_learning_disability,cap,11,,,,False
mitigated,psychiatric_or_mental_illness,cap,437,0.6242935061454773,0.036613272311212815,0.02288329519450801,True
mitigated,other_disability,cap,0,,,,False
