model,subgroup,policy,n_nontoxic_val,threshold,val_fpr_before,val_fpr_after,fitted
mitigated,muslim,equalize,1696,0.6784335374832153,0.06485849056603774,0.038325471698113206,True
mitigated,hindu,equalize,52,,,,False
mitigated,buddhist,equalize,60,,,,False
mitigated,atheist,equalize,141,0.8335957527160645,0.07801418439716312,0.03546099290780142,True
mitigated,other_religion,equalize,20,,,,False
mitigated,black,equalize,1108,0.704261839389801,0.0776173285198556,0.03790613718411552,True
mitigated,white,equalize,2012,0.8914335370063782,0.17395626242544732,0.03876739562624255,True
mitigated,asian,equalize,436,0.6825737357139587,0.0481651376146789,0.03669724770642202,True
mitigated,latino,equalize,183,0.7200731039047241,0.06557377049180328,0.03825136612021858,True
mitigated,other_race_or_ethnicity,equalize,39,,,,False
mitigated,physical_disability,equalize,7,,,,False
mitigated,intellectual_or_learning_disability,equalize,10,,,,False
mitigated,psychiatric_or_mental_illness,equalize,450,0.5212883949279785,0.03777777777777778,0.03777777777777778,True
mitigated,other_disability,equalize,0,,,,False
mitigated,male,cap,4198,0.6908720135688782,0.059313959028108626,0.03858980466888995,True
mitigated,female,cap,5065,0.5819565653800964,0.044422507403751234,0.0386969397828233,True
mitigated,transgender,cap,232,0.5773166418075562,0.04310344827586207,0.034482758620689655,True
mitigated,other_gender,cap,1,,,,False
mitigated,heterosexual,cap,117,0.7474316954612732,0.1282051282051282,0.03418803418803419,True
mitigated,homosexual_gay_or_lesbian,cap,906,0.6917057037353516,0.07505518763796909,0.03863134657836645,True
mitigated,bisexual,cap,18,,,,False
mitigated,other_sexual_orientation,cap,1,,,,False
mitigated,christian,cap,4034,0.5059353709220886,0.03941497273177987,0.03867129400099157,True
mitigated,jewish,cap,701,0.6285214424133301,0.05135520684736091,0.03851640513552068,True
mitigated,muslim,cap,1696,0.6784335374832153,0.06485849056603774,0.038325471698113206,True
mitigated,hindu,cap,52,,,,False
mitigated,buddhist,cap,60,,,,False
mitigated,atheist,cap,141,0.8335957527160645,0.07801418439716312,0.03546099290780142,True
mitigated,other_religion,cap,20,,,,False
mitigated,black,cap,1108,0.704261839389801,0.0776173285198556,0.03790613718411552,True
mitigated,white,cap,2012,0.8914335370063782,0.17395626242544732,0.03876739562624255,True
mitigated,asian,cap,436,0.6825737357139587,0.0481651376146789,0.03669724770642202,True
mitigated,latino,cap,183,0.7200731039047241,0.06557377049180328,0.03825136612021858,True
mitigated,other_race_or_ethnicity,cap,39,,,,False
mitigated,physical_disability,cap,7,,,,False
mitigated,intellectual_or_learning_disability,cap,10,,,,False
mitigated,psychiatric_or_mental_illness,cap,450,0.5212883949279785,0.03777777777777778,0.03777777777777778,True
mitigated,other_disability,cap,0,,,,False
