model,subgroup,policy,n_nontoxic_val,threshold,val_fpr_before,val_fpr_after,fitted
mitigated,heterosexual,equalize,105,0.8826303482055664,0.02857142857142857,0.01904761904761905,True
mitigated,homosexual_gay_or_lesbian,equalize,839,0.8698251843452454,0.0631704410011919,0.027413587604290822,True
mitigated,bisexual,equalize,22,,,,False
mitigated,other_sexual_orientation,equalize,0,,,,False
mitigated,christian,equalize,4126,0.3021851181983948,0.0174503150751333,0.027629665535627727,True
mitigated,jewish,equalize,704,0.4949648082256317,0.02556818181818182,0.026988636363636364,True
mitigated,muslim,equalize,1794,0.8509646654129028,0.05239687848383501,0.027313266443701228,True
mitigated,hindu,equalize,56,,,,False
mitigated,buddhist,equalize,53,,,,False
mitigated,atheist,equalize,168,0.5750511288642883,0.02976190476190476,0.023809523809523808,True
mitigated,other_religion,equalize,36,,,,False
mitigated,black,equalize,1136,0.9333093762397766,0.08274647887323944,0.027288732394366196,True
mitigated,white,equalize,2020,0.8258707523345947,0.05594059405940594,0.027722772277227723,True
mitigated,asian,equalize,452,0.5031852126121521,0.02654867256637168,0.02654867256637168,True
mitigated,latino,equalize,183,0.8251674771308899,0.060109289617486336,0.0273224043715847,True
mitigated,other_race_or_ethnicity,equalize,41,,,,False
mitigated,physical_disability,equalize,6,,,,False
mitigated,intellectual_or_learning_disability,equalize,11,,,,False
mitigated,psychiatric_or_mental_illness,equalize,437,0.6049241423606873,0.036613272311212815,0.02745995423340961,True
mitigated,other_disability,equalize,0,,,,False
mitigated,male,cap,4140,0.5382248163223267,0.02995169082125604,0.027777777777777776,True
mitigated,female,cap,4918,0.5,0.0258235054900366,0.0258235054900366,True
mitigated,transgender,cap,190,0.5637382864952087,0.05263157894736842,0.02631578947368421,True
mitigated,other_gender,cap,1,,,,False
mitigated,heterosexual,cap,105,0.8826303482055664,0.02857142857142857,0.01904761904761905,True
mitigated,homosexual_gay_or_lesbian,cap,839,0.8698251843452454,0.0631704410011919,0.027413587604290822,True
mitigated,bisexual,cap,22,,,,False
mitigated,other_sexual_orientation,cap,0,,,,False
mitigated,christian,cap,4126,0.5,0.0174503150751333,0.0174503150751333,True
mitigated,jewish,cap,704,0.5,0.02556818181818182,0.02556818181818182,True
mitigated,muslim,cap,1794,0.8509646654129028,0.05239687848383501,0.027313266443701228,True
mitigated,hindu,cap,56,,,,False
mitigated,buddhist,cap,53,,,,False
mitigated,atheist,cap,168,0.5750511288642883,0.02976190476190476,0.023809523809523808,True
mitigated,other_religion,cap,36,,,,False
mitigated,black,cap,1136,0.9333093762397766,0.08274647887323944,0.027288732394366196,True
mitigated,white,cap,2020,0.8258707523345947,0.05594059405940594,0.027722772277227723,True
mitigated,asian,cap,452,0.5031852126121521,0.02654867256637168,0.02654867256637168,True
mitigated,latino,cap,183,0.8251674771308899,0.060109289617486336,0.0273224043715847,True
mitigated,other_race_or_ethnicity,cap,41,,,,False
mitigated,physical_disability,cap,6,,,,False
mitigated,intellectual_or_learning_disability,cap,11,,,,False
mitigated,psychiatric_or_mental_illness,cap,437,0.6049241423606873,0.036613272311212815,0.02745995423340961,True
mitigated,other_disability,cap,0,,,,False
