model,subgroup,policy,n_nontoxic_val,threshold,val_fpr_before,val_fpr_after,fitted
mitigated,muslim,equalize,1819,0.710427463054657,0.06981858163826278,0.031335898845519516,True
mitigated,hindu,equalize,48,,,,False
mitigated,buddhist,equalize,54,,,,False
mitigated,atheist,equalize,147,0.6240644454956055,0.034013605442176874,0.027210884353741496,True
mitigated,other_religion,equalize,37,,,,False
mitigated,black,equalize,1111,0.8200374841690063,0.10081008100810081,0.0306030603060306,True
mitigated,white,equalize,1921,0.802555501461029,0.10671525247267048,0.031233732431025507,True
mitigated,asian,equalize,430,0.6610482335090637,0.04186046511627907,0.030232558139534883,True
mitigated,latino,equalize,159,0.7900447249412537,0.07547169811320754,0.025157232704402517,True
mitigated,other_race_or_ethnicity,equalize,48,,,,False
mitigated,physical_disability,equalize,7,,,,False
mitigated,intellectual_or_learning_disability,equalize,11,,,,False
mitigated,psychiatric_or_mental_illness,equalize,463,0.5723642706871033,0.038876889848812095,0.03023758099352052,True
mitigated,other_disability,equalize,0,,,,False
mitigated,male,cap,4082,0.5456489324569702,0.03576678098971093,0.03135717785399314,True
mitigated,female,cap,5037,0.5,0.031169346833432598,0.031169346833432598,True
mitigated,transgender,cap,214,0.6472409963607788,0.028037383177570093,0.028037383177570093,True
mitigated,other_gender,cap,0,,,,False
mitigated,heterosexual,cap,120,0.7377254366874695,0.041666666666666664,0.025,True
mitigated,homosexual_gay_or_lesbian,cap,874,0.7583317160606384,0.07665903890160183,0.030892448512585814,True
mitigated,bisexual,cap,30,,,,False
mitigated,other_sexual_orientation,cap,1,,,,False
mitigated,christian,cap,4082,0.5,0.02278294953454189,0.02278294953454189,True
mitigated,jewish,cap,708,0.5449224710464478,0.038135593220338986,0.031073446327683617,True
mitigated,muslim,cap,1819,0.710427463054657,0.06981858163826278,0.031335898845519516,True
mitigated,hindu,cap,48,,,,False
mitigated,buddhist,cap,54,,,,False
mitigated,atheist,cap,147,0.6240644454956055,0.034013605442176874,0.027210884353741496,True
mitigated,other_religion,cap,37,,,,False
mitigated,black,cap,1111,0.8200374841690063,0.10081008100810081,0.0306030603060306,True
mitigated,white,cap,1921,0.802555501461029,0.10671525247267048,0.031233732431025507,True
mitigated,asian,cap,430,0.6610482335090637,0.04186046511627907,0.030232558139534883,True
mitigated,latino,cap,159,0.7900447249412537,0.07547169811320754,0.025157232704402517,True
mitigated,other_race_or_ethnicity,cap,48,,,,False
mitigated,physical_disability,cap,7,,,,False
mitigated,intellectual_or_learning_disability,cap,11,,,,False
mitigated,psychiatric_or_mental_illness,cap,463,0.5723642706871033,0.038876889848812095,0.03023758099352052,True
mitigated,other_disability,cap,0,,,,False
