model,subgroup,policy,n_nontoxic_val,threshold,val_fpr_before,val_fpr_after,fitted
mitigated,muslim,equalize,1696,0.7988152503967285,0.09964622641509434,0.03891509433962264,True
mitigated,hindu,equalize,52,,,,False
mitigated,buddhist,equalize,60,,,,False
mitigated,atheist,equalize,141,0.7610060572624207,0.06382978723404255,0.03546099290780142,True
mitigated,other_religion,equalize,20,,,,False
mitigated,black,equalize,1108,0.7620701193809509,0.1092057761732852,0.0388086642599278,True
mitigated,white,equalize,2012,0.8112277984619141,0.12027833001988071,0.03876739562624255,True
mitigated,asian,equalize,436,0.5154979825019836,0.0389908256880734,0.0389908256880734,True
mitigated,latino,equalize,183,0.6075467467308044,0.0546448087431694,0.03825136612021858,True
mitigated,other_race_or_ethnicity,equalize,39,,,,False
mitigated,physical_disability,equalize,7,,,,False
mitigated,intellectual_or_learning_disability,equalize,10,,,,False
mitigated,psychiatric_or_mental_illness,equalize,450,0.6303436160087585,0.05555555555555555,0.03777777777777778,True
mitigated,other_disability,equalize,0,,,,False
mitigated,male,cap,4198,0.6229182481765747,0.05574082896617437,0.03906622201048118,True
mitigated,female,cap,5065,0.5906611680984497,0.05093780848963475,0.039091806515301086,True
mitigated,transgender,cap,232,0.7322090864181519,0.07327586206896551,0.03879310344827586,True
mitigated,other_gender,cap,1,,,,False
mitigated,heterosexual,cap,117,0.7849791049957275,0.11965811965811966,0.03418803418803419,True
mitigated,homosexual_gay_or_lesbian,cap,906,0.7604727745056152,0.11589403973509933,0.03863134657836645,True
mitigated,bisexual,cap,18,,,,False
mitigated,other_sexual_orientation,cap,1,,,,False
mitigated,christian,cap,4034,0.5,0.03867129400099157,0.03867129400099157,True
mitigated,jewish,cap,701,0.6158390045166016,0.047075606276747506,0.03851640513552068,True
mitigated,muslim,cap,1696,0.7988152503967285,0.09964622641509434,0.03891509433962264,True
mitigated,hindu,cap,52,,,,False
mitigated,buddhist,cap,60,,,,False
mitigated,atheist,cap,141,0.7610060572624207,0.06382978723404255,0.03546099290780142,True
mitigated,other_religion,cap,20,,,,False
mitigated,black,cap,1108,0.7620701193809509,0.1092057761732852,0.0388086642599278,True
mitigated,white,cap,2012,0.8112277984619141,0.12027833001988071,0.03876739562624255,True
mitigated,asian,cap,436,0.5154979825019836,0.0389908256880734,0.0389908256880734,True
mitigated,latino,cap,183,0.6075467467308044,0.0546448087431694,0.03825136612021858,True
mitigated,other_race_or_ethnicity,cap,39,,,,False
mitigated,physical_disability,cap,7,,,,False
mitigated,intellectual_or_learning_disability,cap,10,,,,False
mitigated,psychiatric_or_mental_illness,cap,450,0.6303436160087585,0.05555555555555555,0.03777777777777778,True
mitigated,other_disability,cap,0,,,,False
