model,subgroup,policy,n_nontoxic_val,threshold,val_fpr_before,val_fpr_after,fitted
mitigated,asian,equalize,436,0.6988435387611389,0.045871559633027525,0.027522935779816515,True
mitigated,latino,equalize,167,0.8728901743888855,0.09580838323353294,0.023952095808383235,True
mitigated,other_race_or_ethnicity,equalize,39,,,,False
mitigated,physical_disability,equalize,8,,,,False
mitigated,intellectual_or_learning_disability,equalize,10,,,,False
mitigated,psychiatric_or_mental_illness,equalize,396,0.6607198715209961,0.050505050505050504,0.025252525252525252,True
mitigated,other_disability,equalize,0,,,,False
mitigated,male,cap,4123,0.6139890551567078,0.04220227989328159,0.027649769585253458,True
mitigated,female,cap,5022,0.5804709792137146,0.0368379131819992,0.027479091995221028,True
mitigated,transgender,cap,229,0.5599218010902405,0.034934497816593885,0.026200873362445413,True
mitigated,other_gender,cap,0,,,,False
mitigated,heterosexual,cap,111,0.8630456924438477,0.08108108108108109,0.02702702702702703,True
mitigated,homosexual_gay_or_lesbian,cap,870,0.7186931371688843,0.07471264367816093,0.027586206896551724,True
mitigated,bisexual,cap,27,,,,False
mitigated,other_sexual_orientation,cap,1,,,,False
mitigated,christian,cap,4145,0.5,0.021230398069963814,0.021230398069963814,True
mitigated,jewish,cap,697,0.6286354064941406,0.047345767575322814,0.027259684361549498,True
mitigated,muslim,cap,1773,0.7021217346191406,0.06373378454596729,0.02763677382966723,True
mitigated,hindu,cap,83,,,,False
mitigated,buddhist,cap,82,,,,False
mitigated,atheist,cap,147,0.6550050973892212,0.047619047619047616,0.027210884353741496,True
mitigated,other_religion,cap,37,,,,False
mitigated,black,cap,1160,0.7514657974243164,0.08448275862068966,0.027586206896551724,True
mitigated,white,cap,1968,0.7789857983589172,0.10264227642276423,0.027439024390243903,True
mitigated,asian,cap,436,0.6988435387611389,0.045871559633027525,0.027522935779816515,True
mitigated,latino,cap,167,0.8728901743888855,0.09580838323353294,0.023952095808383235,True
mitigated,other_race_or_ethnicity,cap,39,,,,False
mitigated,physical_disability,cap,8,,,,False
mitigated,intellectual_or_learning_disability,cap,10,,,,False
mitigated,psychiatric_or_mental_illness,cap,396,0.6607198715209961,0.050505050505050504,0.025252525252525252,True
mitigated,other_disability,cap,0,,,,False
